customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,name,occupation,risk_rating,is_pep,avg_monthly_volume,volume_deviation_pct
1632,20,70,1999,8,Female,885 Bayview Lane,46.87,-96.81,$22214,45292.0,88917.0,660,4,Megan Sanders,Student,Low,False,4750.345,0.25859180429214873
1224,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,$26224,53464.0,20683.0,751,4,Megan Wilson,Nurse,Low,False,5649.738333333334,0.26808431841987135
1940,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,$13177,26865.0,19529.0,826,5,Michael Madden,Engineer,Low,False,2935.875,0.31139028475711894
1132,18,69,2002,2,Female,2668 Lafayette Avenue,28.4,-80.6,$20392,41579.0,50190.0,694,2,Stephanie Jackson,Student,Low,False,4459.403333333334,0.287016041751846
895,46,70,1973,8,Female,9503 South Street,34.23,-116.86,$15515,31632.0,76538.0,832,3,Curtis Gonzalez,Teacher,Low,False,3435.3283333333334,0.3032353313100658
1556,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,$23679,48277.0,110153.0,740,4,Jennifer Hall,Engineer,Low,False,5003.036666666667,0.24358265840876614
1025,19,62,2000,10,Male,122 11th Drive,34.05,-79.75,$16393,33426.0,51699.0,664,4,Jonathan Hubbard,Student,Low,False,3599.168333333333,0.29210853826362704
1972,73,68,1946,3,Female,3802 Maple Street,41.47,-81.67,$9389,13089.0,10928.0,772,4,Linda Avila,Retired,Low,False,1661.55,0.5233096493238596
86,24,65,1995,6,Male,7675 Main Boulevard,33.0,-81.3,$11384,23212.0,25138.0,799,3,Terri Kelly,Student,Low,False,2621.4583333333335,0.355225745304153
344,18,63,2002,1,Male,7193 George Boulevard,34.22,-118.59,$24074,49084.0,106863.0,577,3,Tiffany Archer,Student,Low,False,5106.736666666667,0.24848912069106016
1189,63,68,1956,11,Female,412 Spruce Boulevard,42.66,-73.79,$15490,31582.0,23359.0,693,4,Brittany Gibson,Manager,Low,False,3486.396666666667,0.3247026787410551
921,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,54013.0,3628.0,779,8,John Hall,Retired,Low,False,5628.793333333334,0.2505419065780461
393,41,64,1978,12,Male,3536 Burns Street,33.44,-94.07,$15884,32387.0,65171.0,765,1,Alyssa Rojas,Engineer,Low,False,3591.0533333333333,0.3305536171920832
1254,61,65,1959,2,Female,576 Jefferson Boulevard,40.12,-88.64,$16978,34619.0,13326.0,747,5,Kathleen Johnson,Teacher,Low,False,3646.408333333333,0.263956209018169
212,52,67,1968,2,Male,142 First Drive,32.79,-96.76,$13799,28137.0,88482.0,797,6,Larry Murphy,Nurse,Low,False,3095.0783333333334,0.3200035540391656
1262,56,68,1963,11,Female,5814 Ocean Street,41.01,-121.47,$13723,27981.0,62926.0,717,3,Marcus Wolf,Manager,Low,False,3076.22,0.319275222472392
122,65,66,1954,3,Female,6303 South Boulevard,29.69,-91.3,$19237,39221.0,45409.0,786,4,Kelly Vasquez,Teacher,Low,False,4138.506666666667,0.26621146834603915
1118,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,$40761,83104.0,222502.0,714,5,Edward Jimenez,Manager,Low,False,8464.451666666666,0.2222446572968808
974,59,65,1960,9,Male,948 Federal Drive,34.73,-82.25,$23966,48867.0,92873.0,644,2,Kimberly Pacheco,Sales,Low,False,5005.386666666666,0.22914523093294042
1274,49,61,1970,4,Female,824 West Drive,41.95,-71.7,$24260,49464.0,123198.0,705,6,Alicia Gallagher,Engineer,Low,False,5277.038333333333,0.28021308426330244
1453,37,73,1982,11,Female,4830 Ocean Drive,33.73,-87.28,$17716,36122.0,51593.0,641,2,Sheryl Wilson MD,Sales,Low,False,3925.443333333333,0.3040617905985272
337,20,74,1999,9,Male,2539 Hill Street,41.69,-71.51,$22701,46284.0,46220.0,850,1,Jessica Johnson,Student,Low,False,4791.011666666666,0.24216014173364445
1023,49,69,1970,10,Female,990 Burns Boulevard,35.25,-81.17,$23879,48688.0,81995.0,679,1,Matthew Chan,Teacher,Low,False,4985.2266666666665,0.22869536641472235
1903,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,$35031,71427.0,115702.0,709,3,Carly Jordan,Nurse,Low,False,7265.256666666667,0.22058997297940558
604,60,65,1959,12,Male,53 Madison Street,39.84,-75.71,$34744,70840.0,52578.0,736,4,James Gallagher,Manager,Low,False,30347.701666666664,4.140773856578204
1637,32,66,1988,2,Female,8445 11th Lane,34.99,-80.86,$26878,54804.0,172493.0,687,2,Katherine Spencer,Engineer,Low,False,5631.218333333333,0.2330235019341653
1470,88,57,1931,9,Male,636 Main Avenue,30.79,-98.43,$13088,22371.0,994.0,700,4,Julie Hart,Retired,Low,False,2485.4666666666667,0.33322605158464075
1856,51,65,1968,11,Male,1209 George Drive,34.93,-78.72,$18376,37467.0,50461.0,784,4,Anthony Baker,Manager,Low,False,3935.968333333333,0.2606192115728507
907,32,71,1987,11,Male,2426 Littlewood Avenue,44.94,-93.1,$30650,62492.0,18680.0,686,3,Jamie Rhodes,Teacher,Low,False,6467.224999999999,0.2418661588683351
1923,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,$17222,35119.0,57463.0,850,3,Diane Brown,Manager,Low,False,3802.78,0.29939235171844303
674,63,66,1957,1,Female,13 Sixth Boulevard,32.73,-117.08,$13805,28147.0,25987.0,756,7,Bethany Richardson,Engineer,Low,False,3192.1633333333334,0.3609251429992539
1665,19,62,2001,1,Male,3804 Ninth Street,33.94,-84.2,$31677,64585.0,121851.0,665,1,Lauren Hubbard,Student,Low,False,6741.626666666667,0.2526054037315167
548,33,69,1986,6,Male,81 Wessex Drive,38.02,-121.3,$14709,29996.0,44313.0,809,4,Jamie Patterson,Teacher,Low,False,3349.7066666666665,0.34006134151220146
209,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,$14322,29206.0,25966.0,716,6,Jennifer Brown MD,Manager,Low,False,3123.368333333334,0.2833123330822436
730,51,69,1968,8,Male,932 Bayview Avenue,38.9,-94.68,$41663,84944.0,57746.0,713,3,Erik Miller,Nurse,Low,False,8637.191666666668,0.22017211339235282
670,21,71,1998,3,Female,7469 El Camino Street,42.31,-83.21,$11773,24006.0,57226.0,801,2,Sheila Wilson,Student,Low,False,2749.18,0.3742464383904022
627,50,62,1969,11,Male,6669 Burns Street,41.83,-73.12,$22401,45674.0,83331.0,717,1,Joshua Johnson,Teacher,Low,False,4757.946666666666,0.2500626176818318
924,48,75,1972,1,Female,6126 Ocean View Boulevard,40.06,-85.84,$19810,40392.0,52417.0,645,1,Jenny Robertson,Teacher,Low,False,4263.958333333333,0.2667731233907705
894,41,68,1978,5,Female,1071 Lafayette Street,43.3,-71.33,$19781,40334.0,65793.0,597,3,Alex Harrison,Nurse,Low,False,73303.65166666666,20.808990429910246
1633,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,$21053,42927.0,132343.0,687,4,Eugene Hudson,Sales,Low,False,4562.585,0.2754448249353555
1593,24,69,1995,12,Male,652 Maple Street,39.77,-84.19,$18208,37122.0,58984.0,753,4,Brent Freeman,Student,Low,False,3890.545,0.25765152739615327
720,36,65,1983,5,Female,980 Federal Drive,42.38,-83.1,$9710,19800.0,40038.0,682,3,Christine Crawford,Engineer,Low,False,2372.4016666666666,0.4378191919191919
264,49,67,1970,8,Male,468 Park Lane,40.23,-77.02,$21728,44303.0,53407.0,696,1,Mary Jackson,Sales,Low,False,4582.3533333333335,0.24118547276708135
827,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,$15194,30984.0,39222.0,616,4,Wayne Harris,Manager,Low,False,3443.4,0.3336173508907824
414,45,66,1975,1,Female,471 Eighth Lane,40.79,-74.47,$55362,112875.0,44432.0,709,2,Valerie Jones,Nurse,Low,False,14110.688333333334,0.500139623477298
1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.19,-82.95,$14406,29371.0,32300.0,715,2,Cindy Baker,Sales,Low,False,3356.3783333333336,0.3713029859385108
843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,$13891,28325.0,38658.0,822,6,Kenneth Ballard,Teacher,Low,False,3050.0633333333335,0.29217157987643433
1008,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,$22296,45462.0,68494.0,657,5,Tina Robbins,Manager,Low,False,4722.586666666666,0.2465584444151158
1834,32,66,1987,7,Female,767 Park Drive,33.57,-101.87,$17444,35565.0,54634.0,681,3,Leslie Nelson,Manager,Low,False,3867.0,0.3047659215520877
1126,18,64,2002,1,Male,3578 Pine Lane,35.4,-80.59,$20570,41940.0,82593.0,710,1,Kiara Simmons,Student,Low,False,4341.098333333333,0.2420882212684788
881,61,70,1958,3,Female,4155 Spruce Avenue,39.85,-75.18,$28663,58433.0,48231.0,696,4,Billy Colon,Sales,Low,False,6028.063333333333,0.2379436277445963
679,57,69,1962,11,Male,1690 Main Avenue,41.27,-80.13,$16809,34272.0,39514.0,765,4,Elizabeth Alvarado,Sales,Low,False,3840.225,0.3446165966386554
1333,18,69,2001,9,Male,38 Valley Stream Street,27.75,-82.64,$34974,71312.0,200793.0,741,4,Jason King,Student,Low,False,7259.143333333333,0.22152961633385687
398,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,$18344,37401.0,76201.0,737,4,Megan Kelley,Nurse,Low,False,4031.641666666667,0.2935402796716666
151,18,65,2002,2,Female,303 Lexington Drive,26.23,-80.13,$27916,56921.0,115330.0,823,1,Lori Black,Student,Low,False,5845.371666666667,0.2323125032940392
106,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,$14691,29957.0,60321.0,624,5,Jonathan Guerrero,Engineer,Low,False,3286.4183333333335,0.3164542510932338
1784,51,68,1969,1,Male,6310 El Camino Drive,38.96,-90.18,$21680,44206.0,62813.0,690,1,Teresa Adams,Sales,Low,False,4676.361666666667,0.2694281319277925
1924,47,57,1973,1,Male,605 Hillside Boulevard,29.97,-92.12,$18730,38190.0,81968.0,652,1,Rhonda Farrell,Sales,Low,False,4053.558333333333,0.2737025399319193
671,37,66,1982,4,Female,363 Main Lane,35.93,-89.92,$16689,34032.0,68762.0,769,2,Taylor Barber,Teacher,Low,False,3727.9833333333336,0.3145216267042784
1472,43,69,1976,6,Male,33 Bayview Avenue,35.05,-78.87,$17751,36189.0,16988.0,694,3,Curtis Ford,Manager,Low,False,3908.2433333333333,0.29594407140291246
855,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,$11061,22557.0,63019.0,699,5,Paul Cannon,Engineer,Low,False,2572.8033333333333,0.3686944185840315
981,44,68,1975,11,Male,4169 Fourth Lane,34.23,-119.07,$27544,56163.0,104767.0,671,1,Jennifer Dalton,Teacher,Low,False,5866.048333333332,0.25336217794633453
1030,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,$22050,44963.0,90682.0,705,4,Madison Singleton,Nurse,Low,False,4750.821666666667,0.2679282965994262
384,20,68,1999,11,Male,76089 Grant Boulevard,42.58,-83.03,$19200,39144.0,55347.0,702,1,Dustin Martin,Student,Low,False,4123.681666666666,0.2641574698548946
80,82,67,1937,8,Female,362 Martin Luther King Street,41.01,-84.47,$15090,21815.0,1597.0,498,5,Cynthia Allen,Retired,Low,False,2520.941666666667,0.3867201466880588
1331,49,70,1971,2,Female,6661 Mill Lane,47.11,-122.76,$24044,49026.0,83385.0,718,1,Alexis Robles,Nurse,Low,False,5098.418333333334,0.2479300779178396
205,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,$19560,39882.0,77817.0,809,4,John Esparza,Sales,Low,False,4305.3116666666665,0.2954149741738127
1048,59,63,1960,12,Female,265 Ocean Drive,29.79,-95.82,$26422,53878.0,78143.0,779,4,Taylor Harris,Sales,Low,False,5601.805,0.2476643527970601
1801,18,64,2001,9,Female,3371 Madison Boulevard,33.29,-117.3,$15520,31644.0,70064.0,480,1,Allen Clarke,Student,Low,False,3273.5316666666663,0.2413847806851219
1490,30,69,1989,4,Female,145 Spruce Street,39.86,-104.86,$20522,41839.0,46226.0,761,4,Juan Newman,Nurse,Low,False,4533.933333333333,0.30039436889026977
818,54,66,1965,3,Female,2571 Plum Avenue,27.98,-80.66,$15318,31240.0,26005.0,770,5,Nathan Casey,Sales,Low,False,3424.161666666667,0.3152989756722152
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,$14515,9766.0,66.0,732,4,Steven Edwards,Retired,Low,False,1306.035,0.6047941839033383
1835,25,65,1994,8,Female,355 Burns Boulevard,40.86,-76.78,$16519,33682.0,42690.0,793,1,Arthur Friedman,Engineer,Low,False,3533.4583333333335,0.25887714506264475
952,29,66,1990,5,Male,7135 Ninth Lane,42.31,-71.16,$62177,126775.0,28869.0,685,2,Megan Blackwell,Sales,Low,False,12760.335,0.2078408203510155
616,45,72,1974,5,Female,4173 Wessex Avenue,32.19,-88.05,$17076,34817.0,63313.0,586,1,Ryan Cameron,Manager,Low,False,3687.56,0.27095154665824167
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,$25102,16889.0,38489.0,679,5,Kenneth Mason,Sales,Low,False,2166.11,0.539068032447155
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,$19617,40000.0,127951.0,767,3,Matthew Carpenter,Teacher,Low,False,4215.768333333333,0.26473050000000004
443,31,71,1988,5,Male,913 Mill Boulevard,43.15,-72.36,$20592,41986.0,134162.0,697,1,Kelly Crawford,Engineer,Low,False,65297.323333333334,17.662598961558615
336,23,65,1996,12,Male,2545 Federal Drive,40.71,-74.06,$21642,44128.0,0.0,760,1,Kyle Mejia,Student,Low,False,4686.416666666667,0.2744062726613488
611,23,65,1996,7,Male,16 Jefferson Drive,42.26,-88.0,$28799,58721.0,135065.0,758,1,Ronnie Mclaughlin,Student,Low,False,5997.908333333333,0.2257097120280648
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,$12285,25051.0,19465.0,734,4,Natasha Walls,Teacher,Low,False,2796.0716666666667,0.33938206059638343
632,20,67,1999,12,Female,12694 Fourth Boulevard,40.12,-102.72,$14242,29040.0,36331.0,703,1,Brian Lewis,Student,Low,False,3093.6733333333336,0.2783774104683196
1918,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,$20782,42379.0,64124.0,550,1,Jason Roy,Teacher,Low,False,4502.206666666667,0.2748408409825622
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,$22727,46341.0,78610.0,686,6,Joseph Lyons,Manager,Low,False,4746.753333333333,0.22917157592628545
70,20,64,2000,2,Male,8997 Summit Avenue,40.26,-76.71,$31040,63292.0,145756.0,635,1,Joshua Wells,Student,Low,False,6561.213333333333,0.2439891297478354
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,$11755,23967.0,3880.0,722,4,Donald Mueller,Engineer,Low,False,2698.898333333333,0.35130721408603494
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,$23559,48038.0,83238.0,704,6,John Richardson,Engineer,Low,False,4998.493333333333,0.24863483075898243
510,27,65,1992,10,Male,311 Little Creek Boulevard,37.72,-122.44,$22549,45973.0,0.0,777,2,Matthew Stein,Engineer,Low,False,4787.035,0.24952515606986705
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,$19485,22850.0,17453.0,714,6,Patrick Lindsey,Retired,Low,False,2609.4733333333334,0.37040175054704594
1410,22,63,1998,1,Female,7902 Norfolk Drive,39.3,-76.44,$21017,42856.0,67954.0,571,1,Thomas Powers,Student,Low,False,4451.015,0.24631743513160367
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,$17478,35635.0,16372.0,713,4,James Fowler,Student,Low,False,3751.775,0.26340115055423047
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,$11649,24947.0,1767.0,766,4,Stephanie Jennings,Retired,Low,False,2764.066666666667,0.32957068986250865
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,$18058,31792.0,28723.0,647,3,Cynthia Ramos,Retired,Low,False,3492.465,0.3182429542023151
30,23,59,1996,8,Female,2478 El Camino Avenue,31.96,-94.05,$19119,38983.0,96098.0,577,1,Tyler Pennington,Student,Low,False,9057.598333333333,1.788168688915681
1270,31,67,1988,4,Female,8862 Ninth Avenue,40.21,-75.27,$35861,73117.0,73557.0,685,2,Elizabeth Mayer,Engineer,Low,False,7432.718333333333,0.21986159169550168
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,$30403,61991.0,2151.0,758,4,Elizabeth Villarreal,Engineer,Low,False,6322.691666666667,0.22392444064460976
805,19,65,2000,3,Female,5709 Little Creek Lane,42.38,-83.1,$15790,32192.0,24074.0,686,2,Jeffrey Stewart,Student,Low,False,3374.523333333333,0.2578988568588469
464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,$33078,67444.0,93513.0,850,1,Maria Mccormick,Manager,Low,False,6767.041666666667,0.20402852737085583
1042,22,67,1997,10,Female,6179 Eighth Boulevard,43.73,-70.55,$22485,45846.0,103277.0,766,1,Bobby Chan,Student,Low,False,4859.756666666667,0.27202111416481267
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,$18881,28594.0,1821.0,728,5,Norman House MD,Retired,Low,False,3261.066666666667,0.3685668322025601
830,29,71,1990,10,Female,412 First Boulevard,29.99,-95.26,$32943,67166.0,123932.0,688,2,Thomas Garcia,Sales,Low,False,31994.353333333333,4.716169490516035
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,$20581,41965.0,55700.0,724,2,Dean Jones,Teacher,Low,False,4337.411666666667,0.240294054569284
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,$23740,48406.0,80441.0,683,3,Nicholas Kelley,Engineer,Low,False,5114.341666666667,0.26786142213775166
959,35,67,1984,11,Female,5223 Lafayette Drive,40.22,-74.93,$50208,102369.0,189558.0,738,2,Michael Gill,Sales,Low,False,10397.33,0.21880608387304742
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,$17893,36481.0,81550.0,850,6,Catherine Ramos,Retired,Low,False,3999.9533333333334,0.3157380554261123
1925,25,63,1994,11,Male,225 Seventh Avenue,45.11,-93.39,$29872,60910.0,110864.0,679,2,April Gonzalez,Sales,Low,False,6304.858333333334,0.2421326547364965
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,$17158,34982.0,134631.0,765,3,Kenneth Rodriguez,Teacher,Low,False,3820.0833333333335,0.3104167857755417
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,$21314,32232.0,21134.0,652,5,Micheal Saunders,Retired,Low,False,3667.6133333333332,0.36545544800198565
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,$32423,66111.0,98102.0,771,5,Beverly Wheeler,Manager,Low,False,6877.173333333332,0.2482957450348654
1692,81,59,1938,8,Female,97339 Lake Avenue,41.03,-73.86,$74205,162709.0,5642.0,542,3,Todd Hayes,Retired,Low,False,16227.373333333331,0.19678985182134967
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,$18568,37857.0,57727.0,800,2,Brandi Thompson,Nurse,Low,False,3952.491666666667,0.2528700108302296
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,$17356,23082.0,23406.0,638,5,Erin Campbell,Retired,Low,False,2554.221666666667,0.32790312797851157
1348,83,64,1936,6,Male,873 Summit Street,40.64,-73.94,$0,2.0,0.0,667,6,Jacob Long,Retired,Low,False,0.18833333333333335,0.13000000000000012
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,$27589,56248.0,149587.0,728,4,Ruben Hudson,Nurse,Low,False,5858.675,0.2498951073815959
1690,18,67,2001,3,Female,356 Plum Boulevard,32.93,-94.7,$15832,32281.0,80882.0,630,2,Alexander Hansen,Student,Low,False,3427.09,0.2739716861311608
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,$14224,30451.0,93.0,686,4,Crystal Davis,Retired,Low,False,3359.611666666666,0.3239414140750713
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,$16248,28134.0,2081.0,674,2,Dennis Christian,Retired,Low,False,3080.273333333333,0.31382953010592163
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,$25537,52065.0,98613.0,828,5,Luke Burke,Sales,Low,False,5487.783333333333,0.2648305003361182
102,32,67,1987,7,Female,2785 Elm Drive,33.76,-117.97,$16289,33212.0,59638.0,649,1,Tyler Jackson,Teacher,Low,False,39668.51,13.332835119836204
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,$15239,31070.0,86747.0,708,4,Alexis Fox,Nurse,Low,False,3326.748333333333,0.2848722240102992
911,18,68,2001,11,Male,69524 Valley Lane,37.33,-88.07,$14500,29562.0,31509.0,757,1,Tanya Wilcox,Student,Low,False,3166.2616666666668,0.28526960286854747
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,61532.0,26832.0,683,4,Danny Harris DVM,Sales,Low,False,6374.3516666666665,0.2431291035558734
101,18,62,2002,1,Female,91 Essex Lane,32.88,-105.95,$15095,30778.0,73680.0,681,1,Deborah Francis,Student,Low,False,3366.6700000000005,0.3126272012476447
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,$15838,27266.0,19798.0,777,5,Jeffrey Clark,Retired,Low,False,3024.5550000000003,0.3311325460280204
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,$23910,48750.0,117616.0,716,5,Roger Acosta,Manager,Low,False,5159.651666666667,0.2700681025641026
481,18,67,2002,2,Male,628 Norfolk Avenue,42.41,-71.16,$40694,82972.0,173295.0,653,1,Christopher Sparks,Student,Low,False,8385.039999999999,0.21270404473798368
978,21,62,1998,7,Female,288 North Avenue,30.06,-89.93,$27603,56280.0,81803.0,760,1,William Young,Student,Low,False,5774.378333333334,0.2312107320540158
1550,18,67,2001,4,Male,6445 Ninth Lane,47.85,-122.28,$24564,50086.0,51164.0,776,3,David Aguilar,Student,Low,False,5216.900000000001,0.24990616140238794
1162,22,69,1997,12,Female,8974 West Lane,35.46,-97.51,$19076,38892.0,50150.0,705,2,Angelica Harrison,Student,Low,False,4050.295,0.24970533785868562
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,$22153,45164.0,0.0,730,3,Valerie Sanders,Nurse,Low,False,4991.915,0.326343547958551
892,38,66,1981,7,Female,4260 Essex Lane,40.43,-75.34,$25205,51391.0,94145.0,656,1,James Henderson,Sales,Low,False,5372.599999999999,0.25452316553482124
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,$20783,42379.0,136748.0,692,3,Angel Hawkins,Sales,Low,False,4464.098333333333,0.2640501191627929
1739,49,62,1970,8,Male,344 Birch Street,42.01,-95.34,$16673,33995.0,46102.0,531,1,Timothy Ruiz,Engineer,Low,False,3726.485,0.31542344462420946
836,18,65,2002,1,Male,822 Ocean View Lane,34.09,-117.96,$15775,32165.0,25778.0,689,1,Larry Lambert,Student,Low,False,3497.8033333333333,0.3049476138660034
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,$30281,61740.0,126015.0,583,2,Michelle Pacheco,Manager,Low,False,6504.448333333334,0.26422708130871403
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,$14383,9678.0,812.0,688,6,Jonathan James,Retired,Low,False,1281.095,0.5884624922504649
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,$19115,38971.0,0.0,784,3,Megan Anderson,Engineer,Low,False,4201.4800000000005,0.2937250776218216
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,$12187,12826.0,1550.0,734,5,Amanda White,Retired,Low,False,7965.6016666666665,6.452613441447061
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,$14275,22104.0,20031.0,670,3,Johnathan Morgan,Retired,Low,False,2522.951666666667,0.36968060079623605
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,$27548,56168.0,186534.0,703,3,Brandon Page,Student,Low,False,5871.415,0.2543971656459193
215,18,65,2002,2,Male,6638 Summit Lane,35.57,-82.54,$22223,45313.0,21488.0,716,2,David Edwards,Student,Low,False,4770.298333333333,0.2632926533224461
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,$18205,37119.0,55010.0,718,5,Kathryn Mcpherson,Teacher,Low,False,3850.398333333333,0.2447743743096527
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,$21032,42883.0,65917.0,807,3,Isaac Jordan,Engineer,Low,False,4730.87,0.32384488025557917
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,$18110,36925.0,89762.0,721,5,Deborah Gallegos,Engineer,Low,False,3844.4733333333334,0.24938876100203114
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,$33338,67976.0,105337.0,747,3,Kelly Graham,Nurse,Low,False,6911.281666666667,0.22006855360715555
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,$16314,33266.0,0.0,693,5,Norman Henry,Sales,Low,False,3532.3366666666666,0.27421511453135333
1831,25,60,1994,5,Female,4386 El Camino Boulevard,30.33,-81.65,$19382,39520.0,61310.0,595,2,Kristi Livingston,Manager,Low,False,4248.656666666667,0.29007793522267217
889,27,65,1992,3,Male,900 Norfolk Avenue,39.61,-86.11,$25773,52550.0,140825.0,710,1,Jessica Lopez,Engineer,Low,False,5458.89,0.24655908658420567
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,$31625,64481.0,114394.0,627,5,Clifford Harrison,Manager,Low,False,6676.945,0.2425883593616724
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,$17789,36270.0,73779.0,769,5,John Wilson,Engineer,Low,False,3805.34,0.259004135649297
910,31,57,1989,2,Male,35 Rose Boulevard,37.38,-121.9,$37677,76820.0,159137.0,819,2,Kathleen Alexander,Teacher,Low,False,7763.133333333334,0.2126737828690446
876,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,$22638,49817.0,26928.0,600,2,Kristina Ellis MD,Engineer,Low,False,5193.9783333333335,0.25113395025794416
1509,67,71,1952,8,Female,1429 Summit Drive,39.38,-76.55,$23096,47087.0,92489.0,820,5,Brittany Bailey,Retired,Low,False,4926.905,0.2556089791237497
1422,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,$18340,36052.0,6602.0,767,4,Duane Conley,Retired,Low,False,3968.651666666667,0.32097581271496745
1400,29,71,1990,5,Male,4673 Washington Avenue,32.41,-87.03,$12474,25434.0,0.0,698,2,Samantha Elliott,Nurse,Low,False,29124.708333333332,12.741310843752457
492,41,70,1978,9,Male,2397 Madison Avenue,34.95,-82.12,$18857,38450.0,51430.0,850,1,Christy Bolton,Sales,Low,False,4052.023333333333,0.26461066319895965
1516,38,67,1981,3,Male,909 Eighth Street,37.44,-121.87,$33758,68827.0,35669.0,755,2,Randall White,Teacher,Low,False,7063.3,0.23148764293082666
1649,64,63,1956,2,Male,8146 Third Avenue,29.79,-95.82,$0,399.0,323.0,729,3,Danielle Jimenez,Engineer,Low,False,54.303333333333335,0.6331829573934836
1573,71,56,1949,1,Male,793 Norfolk Avenue,29.18,-82.13,$12992,17775.0,11520.0,746,1,Gary Mitchell,Retired,Low,False,2033.7750000000003,0.3730126582278483
583,64,67,1955,11,Male,28 West Lane,41.76,-88.29,$14200,28954.0,41461.0,636,2,Mrs. Jacqueline Hickman,Manager,Low,False,3171.8366666666666,0.3145693168474132
1811,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,$76725,82009.0,6229.0,764,8,Frank Johnson,Retired,Low,False,8352.158333333333,0.2221329366289065
